"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"6440","214513_s_at",0.188919609062627,6.9388586367757,3.41202041115996,0.000907183077709172,0.00260902949413958,-1.85665235371886,"CREB1","cAMP responsive element binding protein 1"
"7078","216486_x_at",0.151585288399366,6.55042049262617,3.41183635454943,0.00090773586909591,0.00261028240689949,-1.85722245221824,"ZNF79","zinc finger protein 79"
"724","201712_s_at",-0.200313563622808,8.7783793513271,-3.41139719266686,0.000909056116494869,0.00261374160565873,-1.85858261588415,"RANBP2","RAN binding protein 2"
"2848","205681_at",-0.483009434127728,7.3552334075514,-3.41127177359562,0.000909433493491264,0.00261415202985885,-1.85897103551171,"BCL2A1","BCL2 related protein A1"
"3002","205969_at",-0.349733034052782,7.57175871101869,-3.41129208646007,0.000909372363550766,0.00261415202985885,-1.8589081278752,"AADAC","arylacetamide deacetylase"
"5512","212434_at",0.264651913617874,8.03369427427103,3.41094080420354,0.000910430063499097,0.00261667910550115,-1.85999598395272,"GRPEL1","GrpE like 1, mitochondrial"
"6894","215802_at",-0.113187566665027,5.17883597918692,-3.41057624581376,0.000911528959574518,0.00261949958810923,-1.86112485833759,NA,NA
"3001","205967_at",0.36194284536348,9.49479199514953,3.41004993897603,0.000913117615746943,0.00262372660627842,-1.86275442392069,"H4C3","H4 clustered histone 3"
"768","201788_at",0.168358818947215,9.7339200202243,3.40991694355774,0.000913519473676919,0.00262451889994018,-1.86316617589665,"DDX42","DEAD-box helicase 42"
"2395","204756_at",-0.138712456687898,8.08607304708411,-3.40988073341933,0.000913628914725843,0.00262451889994018,-1.86327827974384,"MAP2K5","mitogen-activated protein kinase kinase 5"
"1845","203767_s_at",0.547505048793107,7.13150034466355,3.40970816230895,0.00091415066065477,0.00262567919197863,-1.86381253366047,"STS","steroid sulfatase"
"8262","219284_at",-0.204607064329696,7.26817198018692,-3.40913929611337,0.00091587253528348,0.002630285823395,-1.86557350264469,"HSPBAP1","HSPB1 associated protein 1"
"1073","202314_at",-0.390000052160798,7.10854184215888,-3.40891588622541,0.000916549597197836,0.00263189106628342,-1.86626502036734,"CYP51A1","cytochrome P450 family 51 subfamily A member 1"
"1074","202314_at",-0.390000052160798,7.10854184215888,-3.40891588622541,0.000916549597197836,0.00263189106628342,-1.86626502036734,"LRRD1","leucine rich repeats and death domain containing 1"
"6345","214224_s_at",0.237098434096762,8.53246388678505,3.40859291956612,0.000917529205296666,0.00263436455116939,-1.86726463032543,"PIN4","peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
"8110","218990_s_at",0.305398870741382,7.62976574111215,3.40820630424582,0.000918703163147327,0.00263739533424528,-1.86846113808626,"SPRR3","small proline rich protein 3"
"1177","202511_s_at",0.251311470427511,8.5091271244486,3.40799140223261,0.000919356323372527,0.00263880235533644,-1.86912617547842,"ATG5","autophagy related 5"
"7745","218331_s_at",0.369076126145319,7.98824594251402,3.40796712895781,0.000919430125514165,0.00263880235533644,-1.86920128961398,"TASOR2","transcription activation suppressor family member 2"
"2732","205418_at",-0.175665550422583,6.2838750638785,-3.40686018199435,0.000922801683932081,0.00264813778790194,-1.87262630105749,"FES","FES proto-oncogene, tyrosine kinase"
"5188","211833_s_at",0.367739317684028,6.2398120576729,3.40676941336198,0.000923078663224685,0.00264859153394742,-1.87290710906668,"BAX","BCL2 associated X, apoptosis regulator"
"4737","210564_x_at",-0.230525802624205,8.45839416054206,-3.40632849162928,0.000924425241553732,0.00265211377076629,-1.87427108871623,"CFLAR","CASP8 and FADD like apoptosis regulator"
"2033","204091_at",0.184503114819139,7.96699399958878,3.40601213485501,0.00092539253426185,0.00265454709590072,-1.87524964231181,"PDE6D","phosphodiesterase 6D"
"4166","209352_s_at",-0.173829787369106,8.20996030827103,-3.40524751194872,0.000927734373308478,0.00266092226032087,-1.87761446854109,"SIN3B","SIN3 transcription regulator family member B"
"8299","219383_at",-0.218228232112595,6.19600653093458,-3.40468566676914,0.000929458704326635,0.00266552487883017,-1.87935187090375,"PRR5L","proline rich 5 like"
"5864","213144_at",0.127094446652007,7.7126605548972,3.40414744563676,0.000931113354791195,0.0026699265068604,-1.88101600353288,"GOSR2","golgi SNAP receptor complex member 2"
"2089","204207_s_at",0.148678000564747,7.16001423708411,3.40376103656525,0.00093230299605379,0.00267299378037398,-1.88221061575971,"RNGTT","RNA guanylyltransferase and 5'-phosphatase"
"5274","212006_at",0.302270070095348,8.1820859298785,3.40371006638447,0.000932460024968604,0.00267310005613989,-1.88236818568195,"UBXN4","UBX domain protein 4"
"687","201657_at",0.295621604323016,5.36861518537383,3.40363416519587,0.000932693907365257,0.00267310091624713,-1.88260282414113,"ARL1","ARF like GTPase 1"
"2079","204182_s_at",-0.181172556180862,7.25152623872897,-3.40363210777103,0.000932700247893974,0.00267310091624713,-1.88260918433844,"ZBTB43","zinc finger and BTB domain containing 43"
"1608","203338_at",0.317414816821604,8.62641935549533,3.40228505759721,0.000936860260798945,0.00268467813675192,-1.88677270744208,"PPP2R5E","protein phosphatase 2 regulatory subunit B'epsilon"
"6040","213479_at",0.48214103278536,6.57073287065421,3.40186589577309,0.000938158283638049,0.00268779823992594,-1.88806800050375,"NPTX2","neuronal pentraxin 2"
"7772","218375_at",-0.218812942045391,8.99966676548598,-3.40185556013208,0.00093819031145465,0.00268779823992594,-1.8880999380559,"NUDT9","nudix hydrolase 9"
"9171","222000_at",0.245906243639337,7.18225380728972,3.40158679672268,0.00093902350918521,0.00268983942089909,-1.88893040047663,"C1orf174","chromosome 1 open reading frame 174"
"1143","202435_s_at",0.500716370156223,8.83020455950467,3.40098407175347,0.000940894553973943,0.00269485261519298,-1.89079259120474,"CYP1B1","cytochrome P450 family 1 subfamily B member 1"
"5046","211505_s_at",0.340821124762488,8.32573669261682,3.40084379770782,0.000941330510003596,0.00269575475573964,-1.89122594643387,"STAU1","staufen double-stranded RNA binding protein 1"
"1805","203709_at",0.169442200298728,7.94947250040187,3.40061975708369,0.000942027196672023,0.00269740324125452,-1.89191805580768,"PHKG2","phosphorylase kinase catalytic subunit gamma 2"
"5625","212666_at",0.26515124579803,8.33797208937383,3.4002985981752,0.000943026731345278,0.00269991836754039,-1.89291012017613,"SMURF1","SMAD specific E3 ubiquitin protein ligase 1"
"1559","203234_at",0.378744835784656,8.12274798441121,3.39986059571378,0.000944391520812337,0.00270347845044467,-1.89426299409806,"UPP1","uridine phosphorylase 1"
"3598","208106_x_at",0.130034803235746,7.90289912261682,3.39922448024345,0.000946376922178013,0.00270881399574729,-1.89622753644154,"PSG6","pregnancy specific beta-1-glycoprotein 6"
"6455","214564_s_at",-0.143322306208661,6.54993714639252,-3.39901387185767,0.000947035122365901,0.00271034981141528,-1.89687790189555,"PCDHGC3","protocadherin gamma subfamily C, 3"
"7928","218645_at",0.260378148115764,7.55608024506542,3.39817923160793,0.000949647797353406,0.00271747808763657,-1.89945497807437,"ZNF277","zinc finger protein 277"
"8733","220631_at",0.175646127999649,7.21014201291589,3.39747906073087,0.000951844762073024,0.00272328154048551,-1.90161646617647,"OSGEPL1","O-sialoglycoprotein endopeptidase like 1"
"8934","221490_at",0.128302645638639,8.87213929202804,3.39745501565212,0.000951920294342845,0.00272328154048551,-1.90169068903318,"UBAP1","ubiquitin associated protein 1"
"8774","220775_s_at",0.17542481823434,6.47646184187851,3.39722689726318,0.000952637157602982,0.00272498251384689,-1.90239482860682,"UEVLD","UEV and lactate/malate dehyrogenase domains"
"811","201856_s_at",0.178820203562275,8.0772967948972,3.39699857149702,0.000953355180163601,0.00272660740041051,-1.90309957009545,"ZFR","zinc finger RNA binding protein"
"2315","204624_at",-0.16615830307495,7.99402399926168,-3.39696845277129,0.000953449933312332,0.00272660740041051,-1.90319253053727,"ATP7B","ATPase copper transporting beta"
"9495","56821_at",0.133531602081979,8.7481146797757,3.39675312442553,0.00095412761135875,0.00272819524751791,-1.90385711491581,"SLC38A7","solute carrier family 38 member 7"
"5814","213037_x_at",0.189956472441942,11.0191134018692,3.39652264464279,0.00095485347492496,0.00272992044928828,-1.90456842466827,"STAU1","staufen double-stranded RNA binding protein 1"
"3509","207749_s_at",0.204489860136166,8.48942670103738,3.39623083936149,0.000955773218363843,0.00273219943871732,-1.90546894211171,"PPP2R3A","protein phosphatase 2 regulatory subunit B''alpha"
"5290","212036_s_at",0.328069242805764,9.05852190192523,3.39611085878276,0.000956151627416871,0.00273293056871859,-1.90583918667311,"PNN","pinin, desmosome associated protein"
"9480","53071_s_at",0.291362124525687,8.28053414516822,3.39605287781957,0.000956334545106621,0.00273310281757225,-1.90601810464982,"OGFOD3","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"4831","210832_x_at",-0.10697470968825,6.94425745386916,-3.39582016892648,0.000957069023150572,0.0027348511211675,-1.90673617423635,"PTGER3","prostaglandin E receptor 3"
"6820","215527_at",-0.210195243185429,7.49711356385047,-3.39544466620038,0.00095825530549895,0.00273788985413939,-1.90789477886362,"KHDRBS2","KH RNA binding domain containing, signal transduction associated 2"
"2699","205343_at",0.350923513034481,6.31704236701869,3.39519794719567,0.000959035487778134,0.00273976766335387,-1.90865596812665,"SULT1C2","sulfotransferase family 1C member 2"
"87","200642_at",0.25367806198803,11.4110112261682,3.39506489433563,0.000959456479067496,0.00274061898770171,-1.90906645063948,"SOD1","superoxide dismutase 1"
"7179","216870_x_at",0.178167835693174,6.68541482142056,3.39451329873669,0.000961203629027875,0.00274525768593029,-1.91076804443412,"DLEU2","deleted in lymphocytic leukemia 2"
"2400","204765_at",0.166224189276214,9.22076540834579,3.39392527443439,0.000963069454514694,0.00275023409649506,-1.9125817698211,"ARHGEF5","Rho guanine nucleotide exchange factor 5"
"321","201059_at",0.238251682572491,9.91644569861682,3.39259287964693,0.00096730978854948,0.00276198923862738,-1.91669052238384,"CTTN","cortactin"
"700","201675_at",0.303193522321248,9.22769059464486,3.3913572586166,0.000971257800954492,0.0027729068005982,-1.92049968619693,"AKAP1","A-kinase anchoring protein 1"
"1960","203969_at",-0.116777093380716,5.20125195703738,-3.39093647786955,0.000972605714212942,0.00277604369537684,-1.92179661037159,"PEX3","peroxisomal biogenesis factor 3"
"4534","210033_s_at",-0.424853687315268,6.88081601304673,-3.39094115645938,0.000972590717343533,0.00277604369537684,-1.92178219080589,"SPAG6","sperm associated antigen 6"
"1758","203617_x_at",0.130118187918374,9.06178480428037,3.39069173669172,0.00097339051652418,0.002777927879061,-1.92255088822402,"ELK1","ETS transcription factor ELK1"
"5322","212109_at",0.177510886736099,7.89659312285981,3.39046223572511,0.000974126988736477,0.00277967367012613,-1.92325815670161,"JPT2","Jupiter microtubule associated homolog 2"
"4442","209828_s_at",-0.179342673523927,7.29111075961682,-3.39023656238046,0.00097485168813936,0.0027813854246875,-1.9239535916403,"IL16","interleukin 16"
"2585","205102_at",-0.174075056637225,8.45558041263551,-3.3900542569265,0.000975437490837932,0.0027827005003638,-1.92451535679612,"TMPRSS2","transmembrane serine protease 2"
"4436","209822_s_at",-0.33725418546939,7.34710293749533,-3.38996696986136,0.000975718087624411,0.0027831446680152,-1.92478431889279,"VLDLR","very low density lipoprotein receptor"
"8790","220903_at",-0.128423627071786,6.08610448559813,-3.38970757167524,0.000976552407565419,0.00278516796336621,-1.92558358277726,"GFM1","G elongation factor mitochondrial 1"
"352","201114_x_at",0.25391399034835,11.1712740186916,3.3890124265275,0.00097879155346985,0.00279083969110284,-1.92772523703024,"PSMA7","proteasome 20S subunit alpha 7"
"8485","219809_at",0.129394827347287,8.36030648863551,3.38905109712539,0.000978666864337614,0.00279083969110284,-1.92760610712989,"WDR55","WD repeat domain 55"
"1308","202741_at",-0.27634280463829,9.72799760325234,-3.38869236989837,0.000979824113878737,0.0027934263983572,-1.92871117173098,"PRKACB","protein kinase cAMP-activated catalytic subunit beta"
"1235","202626_s_at",0.317745500663968,9.94319354425234,3.38850282370306,0.000980436106123711,0.00279481357973067,-1.92929503347381,"LYN","LYN proto-oncogene, Src family tyrosine kinase"
"8386","219558_at",0.261333998944754,7.52780880891589,3.38838426111781,0.000980819094329606,0.00279554769492794,-1.92966023001784,"ATP13A3","ATPase 13A3"
"2530","205002_at",0.209185126896197,7.27270986900935,3.38831477310583,0.000981043624082061,0.00279583003906133,-1.92987426223498,"AHDC1","AT-hook DNA binding motif containing 1"
"1200","202564_x_at",-0.171072611823719,9.02609679806542,-3.38687739305002,0.000985698924226186,0.0028087377402215,-1.93430078655648,"ARL2","ARF like GTPase 2"
"7548","218001_at",0.242477838815272,7.36497801438318,3.38683728345488,0.000985829125685461,0.00280874957264405,-1.9344242854298,"MRPS2","mitochondrial ribosomal protein S2"
"6297","214099_s_at",-0.119784783357494,8.13505123959813,-3.38618393856074,0.00098795225083411,0.00281443876314708,-1.93643579125031,"PDE4DIPP2","PDE4DIP pseudogene 2"
"6298","214099_s_at",-0.119784783357494,8.13505123959813,-3.38618393856074,0.00098795225083411,0.00281443876314708,-1.93643579125031,"PDE4DIP","phosphodiesterase 4D interacting protein"
"6429","214483_s_at",0.227140960787118,6.93040591043925,3.38597621071435,0.000988628186955637,0.00281564441333493,-1.93707527409078,"ARFIP1","ARF interacting protein 1"
"8414","219631_at",0.288989026579521,5.52410866366355,3.38599162981064,0.000988577999068864,0.00281564441333493,-1.93702780803646,"LRP12","LDL receptor related protein 12"
"8893","221255_s_at",0.193246009442291,8.87741890215888,3.38582147274474,0.000989131978735704,0.0028167192181684,-1.93755160886472,"EMC6","ER membrane protein complex subunit 6"
"1160","202480_s_at",0.128903131058055,7.17917044020561,3.38534952603421,0.000990670019050381,0.00282073856817016,-1.93900430866938,"DEDD","death effector domain containing"
"2092","204218_at",-0.14165391922203,8.6584006452243,-3.38519766405073,0.000991165403502111,0.00282178851235947,-1.93947172044442,"ANAPC15","anaphase promoting complex subunit 15"
"1145","202437_s_at",0.691645899111893,8.24103283181308,3.38505112580303,0.00099164364197931,0.00282278938096895,-1.93992273037706,"CYP1B1","cytochrome P450 family 1 subfamily B member 1"
"9123","221863_at",-0.191498834997534,8.15025176260748,-3.384691569223,0.00099281799950934,0.00282577129685357,-1.94102929330448,"MIER2","MIER family member 2"
"6655","215019_x_at",0.103896495227656,6.52512967214019,3.38443373565855,0.00099366092025134,0.00282780923192345,-1.94182273737161,"ZNF528","zinc finger protein 528"
"7580","218045_x_at",-0.268878043312813,7.04857092082243,-3.38414917584352,0.000994591995373415,0.00283009748855904,-1.94269837075089,"PTMS","parathymosin"
"9212","222116_s_at",0.261551586937014,7.81204138774766,3.38395840519435,0.000995216652295946,0.0028315133635228,-1.94328536743157,"TBC1D16","TBC1 domain family member 16"
"3061","206111_at",0.215434390187545,7.40182423526168,3.38295465361888,0.000998509393556599,0.00284051893484255,-1.94637344618661,"RNASE2","ribonuclease A family member 2"
"615","201545_s_at",0.248151660468332,8.6711349722243,3.38123410727801,0.00100417732923211,0.00285627820108233,-1.95166504771846,"PABPN1","poly(A) binding protein nuclear 1"
"616","201545_s_at",0.248151660468332,8.6711349722243,3.38123410727801,0.00100417732923211,0.00285627820108233,-1.95166504771846,"BCL2L2-PABPN1","BCL2L2-PABPN1 readthrough"
"3893","208915_s_at",-0.142304645383886,9.58544240542056,-3.38087015235196,0.00100538015608484,0.00285933452687153,-1.95278412515975,"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"2782","205526_s_at",-0.229058007140391,7.8762190453271,-3.3807390174565,0.00100581387226113,0.00286020297544598,-1.95318731084363,"KATNA1","katanin catalytic subunit A1"
